date,material_id,material_name,unit,daily_demand,stock_level,reorder_point,lead_time_days,unit_cost
2024-12-20,1,Cemento Portland,Sacos,52.78,376.2,200,3,185.5
2024-12-21,1,Cemento Portland,Sacos,50.25,325.95,200,3,185.5
2024-12-22,1,Cemento Portland,Sacos,19.98,305.97,200,3,185.5
2024-12-23,1,Cemento Portland,Sacos,42.75,263.22,200,3,185.5
2024-12-24,1,Cemento Portland,Sacos,20.15,243.07,200,3,185.5
2024-12-25,1,Cemento Portland,Sacos,30.58,212.49,200,3,185.5
2024-12-26,1,Cemento Portland,Sacos,34.14,178.35,200,3,185.5
2024-12-27,1,Cemento Portland,Sacos,29.03,149.31,200,3,185.5
2024-12-28,1,Cemento Portland,Sacos,41.68,607.63,200,3,185.5
2024-12-29,1,Cemento Portland,Sacos,4.41,603.22,200,3,185.5
2024-12-30,1,Cemento Portland,Sacos,29.14,574.09,200,3,185.5
2024-12-31,1,Cemento Portland,Sacos,51.07,523.01,200,3,185.5
2025-01-01,1,Cemento Portland,Sacos,28.69,494.33,200,3,185.5
2025-01-02,1,Cemento Portland,Sacos,38.88,455.45,200,3,185.5
2025-01-03,1,Cemento Portland,Sacos,58.81,396.64,200,3,185.5
2025-01-04,1,Cemento Portland,Sacos,68.29,328.35,200,3,185.5
2025-01-05,1,Cemento Portland,Sacos,59.05,269.3,200,3,185.5
2025-01-06,1,Cemento Portland,Sacos,44.81,224.49,200,3,185.5
2025-01-07,1,Cemento Portland,Sacos,126.95,97.54,200,3,185.5
2025-01-08,1,Cemento Portland,Sacos,111.58,0.0,200,3,185.5
2025-01-09,1,Cemento Portland,Sacos,81.04,500.0,200,3,185.5
2025-01-10,1,Cemento Portland,Sacos,74.02,425.98,200,3,185.5
2025-01-11,1,Cemento Portland,Sacos,97.57,328.41,200,3,185.5
2025-01-12,1,Cemento Portland,Sacos,86.06,242.34,200,3,185.5
2025-01-13,1,Cemento Portland,Sacos,83.67,158.67,200,3,185.5
2025-01-14,1,Cemento Portland,Sacos,100.46,58.21,200,3,185.5
2025-01-15,1,Cemento Portland,Sacos,114.67,500.0,200,3,185.5
2025-01-16,1,Cemento Portland,Sacos,88.27,411.73,200,3,185.5
2025-01-17,1,Cemento Portland,Sacos,86.45,325.27,200,3,185.5
2025-01-18,1,Cemento Portland,Sacos,86.07,239.21,200,3,185.5
2025-01-19,1,Cemento Portland,Sacos,87.81,151.39,200,3,185.5
2025-01-20,1,Cemento Portland,Sacos,94.66,56.73,200,3,185.5
2025-01-21,1,Cemento Portland,Sacos,111.14,500.0,200,3,185.5
2025-01-22,1,Cemento Portland,Sacos,111.08,388.92,200,3,185.5
2025-01-23,1,Cemento Portland,Sacos,95.95,292.96,200,3,185.5
2025-01-24,1,Cemento Portland,Sacos,87.22,205.75,200,3,185.5
2025-01-25,1,Cemento Portland,Sacos,83.41,122.34,200,3,185.5
2025-01-26,1,Cemento Portland,Sacos,106.96,15.38,200,3,185.5
2025-01-27,1,Cemento Portland,Sacos,125.23,500.0,200,3,185.5
2025-01-28,1,Cemento Portland,Sacos,88.58,411.42,200,3,185.5
2025-01-29,1,Cemento Portland,Sacos,89.92,321.5,200,3,185.5
2025-01-30,1,Cemento Portland,Sacos,92.08,229.42,200,3,185.5
2025-01-31,1,Cemento Portland,Sacos,114.62,114.8,200,3,185.5
2025-02-01,1,Cemento Portland,Sacos,86.56,28.24,200,3,185.5
2025-02-02,1,Cemento Portland,Sacos,98.81,500.0,200,3,185.5
2025-02-03,1,Cemento Portland,Sacos,99.94,400.06,200,3,185.5
2025-02-04,1,Cemento Portland,Sacos,100.5,299.57,200,3,185.5
2025-02-05,1,Cemento Portland,Sacos,102.36,197.2,200,3,185.5
2025-02-06,1,Cemento Portland,Sacos,85.77,111.44,200,3,185.5
2025-02-07,1,Cemento Portland,Sacos,107.88,503.56,200,3,185.5
2025-02-08,1,Cemento Portland,Sacos,84.38,419.18,200,3,185.5
2025-02-09,1,Cemento Portland,Sacos,85.91,333.27,200,3,185.5
2025-02-10,1,Cemento Portland,Sacos,93.98,239.29,200,3,185.5
2025-02-11,1,Cemento Portland,Sacos,128.17,111.11,200,3,185.5
2025-02-12,1,Cemento Portland,Sacos,101.85,9.27,200,3,185.5
2025-02-13,1,Cemento Portland,Sacos,105.01,500.0,200,3,185.5
2025-02-14,1,Cemento Portland,Sacos,76.18,423.82,200,3,185.5
2025-02-15,1,Cemento Portland,Sacos,64.5,359.32,200,3,185.5
2025-02-16,1,Cemento Portland,Sacos,81.2,278.12,200,3,185.5
2025-02-17,1,Cemento Portland,Sacos,118.74,159.37,200,3,185.5
2025-02-18,1,Cemento Portland,Sacos,112.74,46.64,200,3,185.5
2025-02-19,1,Cemento Portland,Sacos,130.6,500.0,200,3,185.5
2025-02-20,1,Cemento Portland,Sacos,119.15,380.85,200,3,185.5
2025-02-21,1,Cemento Portland,Sacos,93.52,287.33,200,3,185.5
2025-02-22,1,Cemento Portland,Sacos,95.3,192.03,200,3,185.5
2025-02-23,1,Cemento Portland,Sacos,114.54,77.49,200,3,185.5
2025-02-24,1,Cemento Portland,Sacos,105.33,500.0,200,3,185.5
2025-02-25,1,Cemento Portland,Sacos,121.79,378.21,200,3,185.5
2025-02-26,1,Cemento Portland,Sacos,95.83,282.38,200,3,185.5
2025-02-27,1,Cemento Portland,Sacos,111.26,171.12,200,3,185.5
2025-02-28,1,Cemento Portland,Sacos,105.6,65.52,200,3,185.5
2025-03-01,1,Cemento Portland,Sacos,90.37,500.0,200,3,185.5
2025-03-02,1,Cemento Portland,Sacos,98.69,401.31,200,3,185.5
2025-03-03,1,Cemento Portland,Sacos,115.18,286.13,200,3,185.5
2025-03-04,1,Cemento Portland,Sacos,127.97,158.16,200,3,185.5
2025-03-05,1,Cemento Portland,Sacos,134.62,23.54,200,3,185.5
2025-03-06,1,Cemento Portland,Sacos,120.0,500.0,200,3,185.5
2025-03-07,1,Cemento Portland,Sacos,123.93,376.07,200,3,185.5
2025-03-08,1,Cemento Portland,Sacos,91.52,284.55,200,3,185.5
2025-03-09,1,Cemento Portland,Sacos,90.03,194.52,200,3,185.5
2025-03-10,1,Cemento Portland,Sacos,120.94,73.58,200,3,185.5
2025-03-11,1,Cemento Portland,Sacos,103.32,500.0,200,3,185.5
2025-03-12,1,Cemento Portland,Sacos,114.71,385.29,200,3,185.5
2025-03-13,1,Cemento Portland,Sacos,122.58,262.71,200,3,185.5
2025-03-14,1,Cemento Portland,Sacos,129.07,133.64,200,3,185.5
2025-03-15,1,Cemento Portland,Sacos,110.15,23.49,200,3,185.5
2025-03-16,1,Cemento Portland,Sacos,93.85,500.0,200,3,185.5
2025-03-17,1,Cemento Portland,Sacos,192.78,307.22,200,3,185.5
2025-03-18,1,Cemento Portland,Sacos,112.85,194.37,200,3,185.5
2025-03-19,1,Cemento Portland,Sacos,133.16,61.22,200,3,185.5
2025-03-20,1,Cemento Portland,Sacos,113.24,500.0,200,3,185.5
2025-03-21,1,Cemento Portland,Sacos,118.26,381.74,200,3,185.5
2025-03-22,1,Cemento Portland,Sacos,114.35,267.39,200,3,185.5
2025-03-23,1,Cemento Portland,Sacos,109.66,157.73,200,3,185.5
2025-03-24,1,Cemento Portland,Sacos,130.53,27.2,200,3,185.5
2025-03-25,1,Cemento Portland,Sacos,117.71,500.0,200,3,185.5
2025-03-26,1,Cemento Portland,Sacos,127.87,372.13,200,3,185.5
2025-03-27,1,Cemento Portland,Sacos,106.95,265.18,200,3,185.5
2025-03-28,1,Cemento Portland,Sacos,90.72,174.45,200,3,185.5
2025-03-29,1,Cemento Portland,Sacos,104.05,70.4,200,3,185.5
2025-03-30,1,Cemento Portland,Sacos,110.49,500.0,200,3,185.5
2025-03-31,1,Cemento Portland,Sacos,112.05,387.95,200,3,185.5
2025-04-01,1,Cemento Portland,Sacos,146.77,241.18,200,3,185.5
2025-04-02,1,Cemento Portland,Sacos,125.46,115.71,200,3,185.5
2025-04-03,1,Cemento Portland,Sacos,129.5,0.0,200,3,185.5
2025-04-04,1,Cemento Portland,Sacos,136.31,500.0,200,3,185.5
2025-04-05,1,Cemento Portland,Sacos,115.53,384.47,200,3,185.5
2025-04-06,1,Cemento Portland,Sacos,108.21,276.26,200,3,185.5
2025-04-07,1,Cemento Portland,Sacos,113.17,163.09,200,3,185.5
2025-04-08,1,Cemento Portland,Sacos,112.43,50.66,200,3,185.5
2025-04-09,1,Cemento Portland,Sacos,138.58,500.0,200,3,185.5
2025-04-10,1,Cemento Portland,Sacos,84.96,415.04,200,3,185.5
2025-04-11,1,Cemento Portland,Sacos,90.23,324.81,200,3,185.5
2025-04-12,1,Cemento Portland,Sacos,84.24,240.57,200,3,185.5
2025-04-13,1,Cemento Portland,Sacos,91.21,149.35,200,3,185.5
2025-04-14,1,Cemento Portland,Sacos,87.67,61.68,200,3,185.5
2025-04-15,1,Cemento Portland,Sacos,82.72,500.0,200,3,185.5
2025-04-16,1,Cemento Portland,Sacos,74.31,425.69,200,3,185.5
2025-04-17,1,Cemento Portland,Sacos,75.63,350.06,200,3,185.5
2025-04-18,1,Cemento Portland,Sacos,76.27,273.78,200,3,185.5
2025-04-19,1,Cemento Portland,Sacos,90.57,183.22,200,3,185.5
2025-04-20,1,Cemento Portland,Sacos,86.7,96.52,200,3,185.5
2025-04-21,1,Cemento Portland,Sacos,122.82,500.0,200,3,185.5
2025-04-22,1,Cemento Portland,Sacos,141.22,358.78,200,3,185.5
2025-04-23,1,Cemento Portland,Sacos,107.17,251.61,200,3,185.5
2025-04-24,1,Cemento Portland,Sacos,138.72,112.89,200,3,185.5
2025-04-25,1,Cemento Portland,Sacos,136.1,0.0,200,3,185.5
2025-04-26,1,Cemento Portland,Sacos,119.63,500.0,200,3,185.5
2025-04-27,1,Cemento Portland,Sacos,124.01,375.99,200,3,185.5
2025-04-28,1,Cemento Portland,Sacos,146.86,229.13,200,3,185.5
2025-04-29,1,Cemento Portland,Sacos,136.28,92.85,200,3,185.5
2025-04-30,1,Cemento Portland,Sacos,127.21,0.0,200,3,185.5
2025-05-01,1,Cemento Portland,Sacos,141.2,500.0,200,3,185.5
2025-05-02,1,Cemento Portland,Sacos,131.29,368.71,200,3,185.5
2025-05-03,1,Cemento Portland,Sacos,139.72,228.99,200,3,185.5
2025-05-04,1,Cemento Portland,Sacos,127.68,101.3,200,3,185.5
2025-05-05,1,Cemento Portland,Sacos,106.29,0.0,200,3,185.5
2025-05-06,1,Cemento Portland,Sacos,145.92,500.0,200,3,185.5
2025-05-07,1,Cemento Portland,Sacos,146.03,353.97,200,3,185.5
2025-05-08,1,Cemento Portland,Sacos,150.12,203.86,200,3,185.5
2025-05-09,1,Cemento Portland,Sacos,126.31,77.55,200,3,185.5
2025-05-10,1,Cemento Portland,Sacos,123.65,0.0,200,3,185.5
2025-05-11,1,Cemento Portland,Sacos,121.13,500.0,200,3,185.5
2025-05-12,1,Cemento Portland,Sacos,153.17,346.83,200,3,185.5
2025-05-13,1,Cemento Portland,Sacos,132.07,214.76,200,3,185.5
2025-05-14,1,Cemento Portland,Sacos,151.49,63.27,200,3,185.5
2025-05-15,1,Cemento Portland,Sacos,129.25,0.0,200,3,185.5
2025-05-16,1,Cemento Portland,Sacos,75.99,500.0,200,3,185.5
2025-05-17,1,Cemento Portland,Sacos,128.44,371.56,200,3,185.5
2025-05-18,1,Cemento Portland,Sacos,131.2,240.36,200,3,185.5
2025-05-19,1,Cemento Portland,Sacos,151.43,88.93,200,3,185.5
2025-05-20,1,Cemento Portland,Sacos,134.43,0.0,200,3,185.5
2025-05-21,1,Cemento Portland,Sacos,149.15,500.0,200,3,185.5
2025-05-22,1,Cemento Portland,Sacos,171.18,328.82,200,3,185.5
2025-05-23,1,Cemento Portland,Sacos,153.94,174.88,200,3,185.5
2025-05-24,1,Cemento Portland,Sacos,131.6,43.28,200,3,185.5
2025-05-25,1,Cemento Portland,Sacos,134.97,500.0,200,3,185.5
2025-05-26,1,Cemento Portland,Sacos,139.01,360.99,200,3,185.5
2025-05-27,1,Cemento Portland,Sacos,156.0,204.99,200,3,185.5
2025-05-28,1,Cemento Portland,Sacos,132.35,72.64,200,3,185.5
2025-05-29,1,Cemento Portland,Sacos,137.85,0.0,200,3,185.5
2025-05-30,1,Cemento Portland,Sacos,132.37,500.0,200,3,185.5
2025-05-31,1,Cemento Portland,Sacos,130.12,369.88,200,3,185.5
2025-06-01,1,Cemento Portland,Sacos,138.13,231.75,200,3,185.5
2025-06-02,1,Cemento Portland,Sacos,119.5,112.25,200,3,185.5
2025-06-03,1,Cemento Portland,Sacos,147.08,0.0,200,3,185.5
2025-06-04,1,Cemento Portland,Sacos,143.12,500.0,200,3,185.5
2025-06-05,1,Cemento Portland,Sacos,155.7,344.3,200,3,185.5
2025-06-06,1,Cemento Portland,Sacos,131.73,212.57,200,3,185.5
2025-06-07,1,Cemento Portland,Sacos,139.5,73.07,200,3,185.5
2025-06-08,1,Cemento Portland,Sacos,134.91,0.0,200,3,185.5
2025-06-09,1,Cemento Portland,Sacos,160.01,500.0,200,3,185.5
2025-06-10,1,Cemento Portland,Sacos,162.58,337.42,200,3,185.5
2025-06-11,1,Cemento Portland,Sacos,170.66,166.77,200,3,185.5
2025-06-12,1,Cemento Portland,Sacos,158.3,8.47,200,3,185.5
2025-06-13,1,Cemento Portland,Sacos,147.52,500.0,200,3,185.5
2025-06-14,1,Cemento Portland,Sacos,147.45,352.55,200,3,185.5
2025-06-15,1,Cemento Portland,Sacos,134.82,217.73,200,3,185.5
2025-06-16,1,Cemento Portland,Sacos,149.86,67.87,200,3,185.5
2025-06-17,1,Cemento Portland,Sacos,154.77,0.0,200,3,185.5
2025-06-18,1,Cemento Portland,Sacos,140.91,500.0,200,3,185.5
2025-06-19,1,Cemento Portland,Sacos,161.68,338.32,200,3,185.5
2025-06-20,1,Cemento Portland,Sacos,156.61,181.71,200,3,185.5
2025-06-21,1,Cemento Portland,Sacos,155.25,26.46,200,3,185.5
2025-06-22,1,Cemento Portland,Sacos,136.75,500.0,200,3,185.5
2025-06-23,1,Cemento Portland,Sacos,148.2,351.8,200,3,185.5
2025-06-24,1,Cemento Portland,Sacos,145.72,206.08,200,3,185.5
2025-06-25,1,Cemento Portland,Sacos,137.93,68.15,200,3,185.5
2025-06-26,1,Cemento Portland,Sacos,161.3,0.0,200,3,185.5
2025-06-27,1,Cemento Portland,Sacos,138.29,500.0,200,3,185.5
2025-06-28,1,Cemento Portland,Sacos,116.3,383.7,200,3,185.5
2025-06-29,1,Cemento Portland,Sacos,139.3,244.4,200,3,185.5
2025-06-30,1,Cemento Portland,Sacos,158.22,86.18,200,3,185.5
2025-07-01,1,Cemento Portland,Sacos,146.8,0.0,200,3,185.5
2025-07-02,1,Cemento Portland,Sacos,157.05,500.0,200,3,185.5
2025-07-03,1,Cemento Portland,Sacos,154.36,345.64,200,3,185.5
2025-07-04,1,Cemento Portland,Sacos,148.02,197.62,200,3,185.5
2025-07-05,1,Cemento Portland,Sacos,148.32,49.31,200,3,185.5
2025-07-06,1,Cemento Portland,Sacos,131.71,500.0,200,3,185.5
2025-07-07,1,Cemento Portland,Sacos,158.46,341.54,200,3,185.5
2025-07-08,1,Cemento Portland,Sacos,172.41,169.13,200,3,185.5
2025-07-09,1,Cemento Portland,Sacos,179.85,0.0,200,3,185.5
2025-07-10,1,Cemento Portland,Sacos,124.34,500.0,200,3,185.5
2025-07-11,1,Cemento Portland,Sacos,147.4,352.6,200,3,185.5
2025-07-12,1,Cemento Portland,Sacos,139.35,213.26,200,3,185.5
2025-07-13,1,Cemento Portland,Sacos,151.3,61.96,200,3,185.5
2025-07-14,1,Cemento Portland,Sacos,180.28,0.0,200,3,185.5
2025-07-15,1,Cemento Portland,Sacos,171.36,500.0,200,3,185.5
2025-07-16,1,Cemento Portland,Sacos,151.26,348.74,200,3,185.5
2025-07-17,1,Cemento Portland,Sacos,139.54,209.2,200,3,185.5
2025-07-18,1,Cemento Portland,Sacos,140.93,68.27,200,3,185.5
2025-07-19,1,Cemento Portland,Sacos,122.96,0.0,200,3,185.5
2025-07-20,1,Cemento Portland,Sacos,128.99,500.0,200,3,185.5
2025-07-21,1,Cemento Portland,Sacos,163.15,336.85,200,3,185.5
2025-07-22,1,Cemento Portland,Sacos,159.29,177.56,200,3,185.5
2025-07-23,1,Cemento Portland,Sacos,131.34,46.22,200,3,185.5
2025-07-24,1,Cemento Portland,Sacos,170.65,500.0,200,3,185.5
2025-07-25,1,Cemento Portland,Sacos,134.93,365.07,200,3,185.5
2025-07-26,1,Cemento Portland,Sacos,133.61,231.45,200,3,185.5
2025-07-27,1,Cemento Portland,Sacos,159.68,71.78,200,3,185.5
2025-07-28,1,Cemento Portland,Sacos,156.36,0.0,200,3,185.5
2025-07-29,1,Cemento Portland,Sacos,153.15,500.0,200,3,185.5
2025-07-30,1,Cemento Portland,Sacos,155.39,344.61,200,3,185.5
2025-07-31,1,Cemento Portland,Sacos,156.55,188.05,200,3,185.5
2025-08-01,1,Cemento Portland,Sacos,143.26,44.8,200,3,185.5
2025-08-02,1,Cemento Portland,Sacos,142.64,500.0,200,3,185.5
2025-08-03,1,Cemento Portland,Sacos,164.54,335.46,200,3,185.5
2025-08-04,1,Cemento Portland,Sacos,133.22,202.24,200,3,185.5
2025-08-05,1,Cemento Portland,Sacos,151.49,50.75,200,3,185.5
2025-08-06,1,Cemento Portland,Sacos,141.81,0.0,200,3,185.5
2025-08-07,1,Cemento Portland,Sacos,131.71,500.0,200,3,185.5
2025-08-08,1,Cemento Portland,Sacos,142.05,357.95,200,3,185.5
2025-08-09,1,Cemento Portland,Sacos,123.56,234.4,200,3,185.5
2025-08-10,1,Cemento Portland,Sacos,121.66,112.74,200,3,185.5
2025-08-11,1,Cemento Portland,Sacos,142.39,0.0,200,3,185.5
2025-08-12,1,Cemento Portland,Sacos,154.52,500.0,200,3,185.5
2025-08-13,1,Cemento Portland,Sacos,151.58,348.42,200,3,185.5
2025-08-14,1,Cemento Portland,Sacos,139.14,209.27,200,3,185.5
2025-08-15,1,Cemento Portland,Sacos,122.63,86.65,200,3,185.5
2025-08-16,1,Cemento Portland,Sacos,115.5,0.0,200,3,185.5
2025-08-17,1,Cemento Portland,Sacos,135.82,500.0,200,3,185.5
2025-08-18,1,Cemento Portland,Sacos,134.22,365.78,200,3,185.5
2025-08-19,1,Cemento Portland,Sacos,148.26,217.53,200,3,185.5
2025-08-20,1,Cemento Portland,Sacos,144.67,72.85,200,3,185.5
2025-08-21,1,Cemento Portland,Sacos,116.23,0.0,200,3,185.5
2025-08-22,1,Cemento Portland,Sacos,154.38,500.0,200,3,185.5
2025-08-23,1,Cemento Portland,Sacos,113.13,386.87,200,3,185.5
2025-08-24,1,Cemento Portland,Sacos,126.28,260.59,200,3,185.5
2025-08-25,1,Cemento Portland,Sacos,124.89,135.7,200,3,185.5
2025-08-26,1,Cemento Portland,Sacos,135.59,0.11,200,3,185.5
2025-08-27,1,Cemento Portland,Sacos,134.9,500.0,200,3,185.5
2025-08-28,1,Cemento Portland,Sacos,130.33,369.67,200,3,185.5
2025-08-29,1,Cemento Portland,Sacos,131.08,238.58,200,3,185.5
2025-08-30,1,Cemento Portland,Sacos,148.39,90.19,200,3,185.5
2025-08-31,1,Cemento Portland,Sacos,115.87,0.0,200,3,185.5
2025-09-01,1,Cemento Portland,Sacos,144.09,500.0,200,3,185.5
2025-09-02,1,Cemento Portland,Sacos,155.09,344.91,200,3,185.5
2025-09-03,1,Cemento Portland,Sacos,144.64,200.27,200,3,185.5
2025-09-04,1,Cemento Portland,Sacos,150.18,50.09,200,3,185.5
2025-09-05,1,Cemento Portland,Sacos,208.77,0.0,200,3,185.5
2025-09-06,1,Cemento Portland,Sacos,135.15,500.0,200,3,185.5
2025-09-07,1,Cemento Portland,Sacos,119.1,380.9,200,3,185.5
2025-09-08,1,Cemento Portland,Sacos,148.19,232.7,200,3,185.5
2025-09-09,1,Cemento Portland,Sacos,158.43,74.27,200,3,185.5
2025-09-10,1,Cemento Portland,Sacos,149.79,0.0,200,3,185.5
2025-09-11,1,Cemento Portland,Sacos,119.09,500.0,200,3,185.5
2025-09-12,1,Cemento Portland,Sacos,132.15,367.85,200,3,185.5
2025-09-13,1,Cemento Portland,Sacos,107.5,260.34,200,3,185.5
2025-09-14,1,Cemento Portland,Sacos,130.08,130.26,200,3,185.5
2025-09-15,1,Cemento Portland,Sacos,128.13,2.13,200,3,185.5
2025-09-16,1,Cemento Portland,Sacos,114.93,500.0,200,3,185.5
2025-09-17,1,Cemento Portland,Sacos,128.71,371.29,200,3,185.5
2025-09-18,1,Cemento Portland,Sacos,128.6,242.69,200,3,185.5
2025-09-19,1,Cemento Portland,Sacos,117.62,125.07,200,3,185.5
2025-09-20,1,Cemento Portland,Sacos,133.01,0.0,200,3,185.5
2025-09-21,1,Cemento Portland,Sacos,112.01,500.0,200,3,185.5
2025-09-22,1,Cemento Portland,Sacos,120.2,379.8,200,3,185.5
2025-09-23,1,Cemento Portland,Sacos,110.94,268.86,200,3,185.5
2025-09-24,1,Cemento Portland,Sacos,141.36,127.49,200,3,185.5
2025-09-25,1,Cemento Portland,Sacos,126.91,0.59,200,3,185.5
2025-09-26,1,Cemento Portland,Sacos,135.25,500.0,200,3,185.5
2025-09-27,1,Cemento Portland,Sacos,118.86,381.14,200,3,185.5
2025-09-28,1,Cemento Portland,Sacos,132.76,248.37,200,3,185.5
2025-09-29,1,Cemento Portland,Sacos,133.55,114.82,200,3,185.5
2025-09-30,1,Cemento Portland,Sacos,135.89,0.0,200,3,185.5
2025-10-01,1,Cemento Portland,Sacos,128.1,500.0,200,3,185.5
2025-10-02,1,Cemento Portland,Sacos,98.81,401.19,200,3,185.5
2025-10-03,1,Cemento Portland,Sacos,112.52,288.66,200,3,185.5
2025-10-04,1,Cemento Portland,Sacos,103.45,185.21,200,3,185.5
2025-10-05,1,Cemento Portland,Sacos,113.01,72.2,200,3,185.5
2025-10-06,1,Cemento Portland,Sacos,117.86,500.0,200,3,185.5
2025-10-07,1,Cemento Portland,Sacos,138.73,361.27,200,3,185.5
2025-10-08,1,Cemento Portland,Sacos,135.07,226.19,200,3,185.5
2025-10-09,1,Cemento Portland,Sacos,116.28,109.91,200,3,185.5
2025-10-10,1,Cemento Portland,Sacos,118.96,0.0,200,3,185.5
2025-10-11,1,Cemento Portland,Sacos,102.35,500.0,200,3,185.5
2025-10-12,1,Cemento Portland,Sacos,117.71,382.29,200,3,185.5
2025-10-13,1,Cemento Portland,Sacos,126.34,255.95,200,3,185.5
2025-10-14,1,Cemento Portland,Sacos,144.93,111.02,200,3,185.5
2025-10-15,1,Cemento Portland,Sacos,121.47,0.0,200,3,185.5
2025-10-16,1,Cemento Portland,Sacos,132.22,500.0,200,3,185.5
2025-10-17,1,Cemento Portland,Sacos,100.95,399.05,200,3,185.5
2025-10-18,1,Cemento Portland,Sacos,109.27,289.77,200,3,185.5
2025-10-19,1,Cemento Portland,Sacos,104.06,185.72,200,3,185.5
2025-10-20,1,Cemento Portland,Sacos,119.96,65.76,200,3,185.5
2025-10-21,1,Cemento Portland,Sacos,125.65,500.0,200,3,185.5
2025-10-22,1,Cemento Portland,Sacos,102.51,397.49,200,3,185.5
2025-10-23,1,Cemento Portland,Sacos,125.35,272.14,200,3,185.5
2025-10-24,1,Cemento Portland,Sacos,123.31,148.83,200,3,185.5
2025-10-25,1,Cemento Portland,Sacos,103.11,45.72,200,3,185.5
2025-10-26,1,Cemento Portland,Sacos,103.35,500.0,200,3,185.5
2025-10-27,1,Cemento Portland,Sacos,119.03,380.97,200,3,185.5
2025-10-28,1,Cemento Portland,Sacos,129.75,251.22,200,3,185.5
2025-10-29,1,Cemento Portland,Sacos,120.63,130.59,200,3,185.5
2025-10-30,1,Cemento Portland,Sacos,120.84,9.76,200,3,185.5
2025-10-31,1,Cemento Portland,Sacos,99.34,500.0,200,3,185.5
2025-11-01,1,Cemento Portland,Sacos,118.77,381.23,200,3,185.5
2025-11-02,1,Cemento Portland,Sacos,96.66,284.57,200,3,185.5
2025-11-03,1,Cemento Portland,Sacos,118.4,166.17,200,3,185.5
2025-11-04,1,Cemento Portland,Sacos,116.4,49.77,200,3,185.5
2025-11-05,1,Cemento Portland,Sacos,90.13,500.0,200,3,185.5
2025-11-06,1,Cemento Portland,Sacos,110.39,389.61,200,3,185.5
2025-11-07,1,Cemento Portland,Sacos,107.36,282.24,200,3,185.5
2025-11-08,1,Cemento Portland,Sacos,97.69,184.56,200,3,185.5
2025-11-09,1,Cemento Portland,Sacos,75.56,109.0,200,3,185.5
2025-11-10,1,Cemento Portland,Sacos,127.31,500.0,200,3,185.5
2025-11-11,1,Cemento Portland,Sacos,102.73,397.27,200,3,185.5
2025-11-12,1,Cemento Portland,Sacos,108.37,288.89,200,3,185.5
2025-11-13,1,Cemento Portland,Sacos,118.37,170.53,200,3,185.5
2025-11-14,1,Cemento Portland,Sacos,116.32,54.2,200,3,185.5
2025-11-15,1,Cemento Portland,Sacos,100.89,500.0,200,3,185.5
2025-11-16,1,Cemento Portland,Sacos,88.18,411.82,200,3,185.5
2025-11-17,1,Cemento Portland,Sacos,110.78,301.03,200,3,185.5
2025-11-18,1,Cemento Portland,Sacos,102.72,198.32,200,3,185.5
2025-11-19,1,Cemento Portland,Sacos,97.29,101.03,200,3,185.5
2025-11-20,1,Cemento Portland,Sacos,105.82,500.0,200,3,185.5
2025-11-21,1,Cemento Portland,Sacos,84.06,415.94,200,3,185.5
2025-11-22,1,Cemento Portland,Sacos,111.53,304.41,200,3,185.5
2025-11-23,1,Cemento Portland,Sacos,88.64,215.77,200,3,185.5
2025-11-24,1,Cemento Portland,Sacos,103.66,112.11,200,3,185.5
2025-11-25,1,Cemento Portland,Sacos,102.47,9.64,200,3,185.5
2025-11-26,1,Cemento Portland,Sacos,94.55,500.0,200,3,185.5
2025-11-27,1,Cemento Portland,Sacos,73.32,426.68,200,3,185.5
2025-11-28,1,Cemento Portland,Sacos,89.59,337.08,200,3,185.5
2025-11-29,1,Cemento Portland,Sacos,110.63,226.45,200,3,185.5
2025-11-30,1,Cemento Portland,Sacos,108.07,118.38,200,3,185.5
2025-12-01,1,Cemento Portland,Sacos,84.82,33.56,200,3,185.5
2025-12-02,1,Cemento Portland,Sacos,124.08,500.0,200,3,185.5
2025-12-03,1,Cemento Portland,Sacos,109.21,390.79,200,3,185.5
2025-12-04,1,Cemento Portland,Sacos,87.11,303.68,200,3,185.5
2025-12-05,1,Cemento Portland,Sacos,106.84,196.84,200,3,185.5
2025-12-06,1,Cemento Portland,Sacos,91.58,105.25,200,3,185.5
2025-12-07,1,Cemento Portland,Sacos,86.78,518.47,200,3,185.5
2025-12-08,1,Cemento Portland,Sacos,98.02,420.45,200,3,185.5
2025-12-09,1,Cemento Portland,Sacos,114.29,306.16,200,3,185.5
2025-12-10,1,Cemento Portland,Sacos,114.09,192.07,200,3,185.5
2025-12-11,1,Cemento Portland,Sacos,90.71,101.37,200,3,185.5
2025-12-12,1,Cemento Portland,Sacos,103.09,500.0,200,3,185.5
2025-12-13,1,Cemento Portland,Sacos,95.52,404.48,200,3,185.5
2025-12-14,1,Cemento Portland,Sacos,57.47,347.01,200,3,185.5
2025-12-15,1,Cemento Portland,Sacos,111.63,235.38,200,3,185.5
2025-12-16,1,Cemento Portland,Sacos,97.33,138.05,200,3,185.5
2025-12-17,1,Cemento Portland,Sacos,103.38,34.67,200,3,185.5
2025-12-18,1,Cemento Portland,Sacos,102.39,0.0,200,3,185.5
2023-12-20,2,Varilla de Acero,Toneladas,3.65,45.0,15,5,18500.0
2023-12-21,2,Varilla de Acero,Toneladas,4.04,40.96,15,5,18500.0
2023-12-22,2,Varilla de Acero,Toneladas,3.38,37.58,15,5,18500.0
